UserId,SampleNumber,hold_ ,"hold_,",hold_.,hold_/,hold_0,hold_3,hold_8,hold_:,hold_;,hold_=,hold_A,hold_AltGraph,hold_ArrowLeft,hold_ArrowRight,hold_B,hold_Backspace,hold_C,hold_CapsLock,hold_Control,hold_E,hold_Enter,hold_Insert,hold_K,hold_NumLock,hold_O,hold_P,hold_Q,hold_R,hold_S,hold_Shift,hold_T,hold_Unidentified,hold_W,hold_Y,hold_Z,hold_\,hold_],hold_a,hold_b,hold_c,hold_d,hold_e,hold_f,hold_g,hold_h,hold_i,hold_j,hold_k,hold_l,hold_m,hold_n,hold_o,hold_p,hold_q,hold_r,hold_s,hold_t,hold_u,hold_v,hold_w,hold_x,hold_y,hold_z,hold_à,hold_ó,hold_ą,hold_ć,hold_ę,hold_ł,hold_ń,hold_ś,hold_ź,hold_ż
Bartek,1,30.77777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333.0,45.0,0.0,0.0,55.0,0.0,0.0,0.0,17.49999999999818,17.0,19.600000000001454,17.5,18.199999999997818,19.00000000000091,23.0,16.75,18.50000000000182,0.0,0.0,15.499999999996362,18.500000000003638,17.5,17.500000000000455,19.000000000003638,0.0,15.5,15.250000000001819,19.090909090911406,18.666666666666668,14.000000000007276,19.0,0.0,18.66666666666424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bartek,2,31.92857142856935,27.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.33333333333657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,18.5,15.500000000007276,15.249999999996362,17.124999999996362,16.000000000007276,15.5,10.0,14.25,20.000000000014552,12.249999999996362,16.25,16.5,14.499999999996362,19.000000000002427,8.000000000014552,18.0,18.57142857143065,18.5,16.799999999994178,15.0,17.0,18.666666666661815,0.0,17.500000000007276,19.999999999997573,0.0,0.0,0.0,0.0,27.0,0.0,25.000000000014552,0.0,27.0,0.0
Bartek,3,37.571428571426495,24.5,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.5,25.70588235294289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.999999999990298,17.66666666668607,18.333333333343035,16.499999999985448,18.000000000014552,0.0,15.500000000014552,14.0,13.000000000005821,0.0,17.0,14.666666666666666,14.0,16.0,19.0,16.666666666666668,0.0,16.75,15.5,18.0,12.0,0.0,17.3333333333301,0.0,14.333333333333334,18.1428571428613,33.0,0.0,27.333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bartek,4,26.941176470589948,18.0,15.999999999970896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,19.769230769235246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.750000000007276,17.0,19.799999999994178,21.999999999970896,17.909090909093553,14.000000000014552,16.999999999992724,18.000000000014552,17.57142857143273,17.0,17.999999999985448,17.60000000000582,16.999999999990298,15.874999999996362,18.000000000003638,15.0,21.5,16.5,13.333333333333334,17.833333333323633,13.0,15.5,17.0,16.999999999970896,18.5,17.000000000014552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bartek,5,29.250000000007276,27.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.66666666666788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.909090909085617,0.0,26.000000000029104,16.999999999985448,16.714285714289872,0.0,16.000000000029104,0.0,16.000000000009702,13.500000000029104,15.5,16.0,0.0,14.999999999995149,0.0,15.399999999982537,0.0,19.0,17.0,21.000000000009702,17.000000000009702,18.0,19.0,0.0,15.5,14.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dominik,1,81.33333339691163,73.04999995231628,75.55000019073486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.79000000953675,0.0,0.0,0.0,59.699999968210854,0.0,0.0,168.8,0.0,99.0,0.0,0.0,0.0,0.0,93.09999990463257,0.0,0.0,0.0,744.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.95000004768372,81.46666669845581,64.73333326975505,69.59999990463257,103.20000004768372,0.0,59.80000019073486,81.90000009536743,70.79999997880724,0.0,75.5,61.40000009536743,68.40000009536743,65.7000002861023,70.7,76.33333349227905,0.0,84.8333334128062,72.10000006357829,74.86000003814698,72.43333339691162,0.0,90.80000009536744,0.0,73.0,83.58571434020996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dominik,2,83.46000001430511,86.5,82.7000002861023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267.77000002861024,0.0,0.0,0.0,59.49523812248593,0.0,0.0,267.80999999046327,0.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,421.90000009536743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0363636450334,70.15000033378601,68.0,109.4333332379659,96.42727270993319,98.35000014305115,67.70000012715657,62.90000009536743,77.55000001192093,58.75000023841858,77.98750001192093,79.61999998092651,86.45000004768372,75.700000166893,67.86666647593181,90.09999990463257,86.09999990463257,105.34999998410542,84.350000222524,72.78181825984608,73.35000014305115,96.09999990463257,69.36666663487752,0.0,76.66666666666667,70.44000005722046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dominik,3,86.26470588235294,61.75,65.89999961853027,0.0,0.0,0.0,0.0,76.19999980926514,0.0,0.0,0.0,148.57500004768372,0.0,0.0,0.0,60.92307688639714,0.0,0.0,148.57500004768372,0.0,82.80000019073486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,362.73333326975506,0.0,0.0,0.0,0.0,82.2000002861023,0.0,0.0,109.89999989668529,70.94999980926514,66.59999990463257,106.62857137407575,82.61428567341396,0.0,61.97999992370605,0.0,79.67999982833862,79.85000014305115,76.26666641235352,79.7999997138977,98.66666666666667,67.43333339691162,75.92222213745117,62.19999980926514,0.0,85.80000007152557,82.27999992370606,85.14285700661796,84.0,0.0,90.69999980926514,0.0,74.83333333333333,90.57999992370605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dominik,4,82.7866665840149,78.89999961853027,72.2000002861023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256.28333338101703,0.0,0.0,0.0,64.39999997615814,0.0,0.0,256.3333333333333,104.7000002861023,0.0,18.800000190734863,85.09999990463257,0.0,0.0,0.0,116.2999997138977,85.39999961853027,0.0,526.9000000953674,73.0,0.0,112.39999961853027,78.09999990463257,0.0,0.0,0.0,105.94285716329303,132.90000009536743,56.0,53.05000019073486,93.68000011444092,0.0,0.0,0.0,74.0199999332428,92.0,76.125,49.19999980926514,75.89999961853027,76.98749977350235,74.17999982833862,71.89999993642171,92.69999980926514,66.10000014305115,65.74999976158142,74.05999994277954,79.56666660308838,0.0,77.41999998092652,0.0,76.89999973773956,75.39999990463257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dominik,5,82.39411769193761,0.0,49.10000038146973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.89999961853027,0.0,0.0,0.0,0.0,62.433333237965904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324.19999980926514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.76666688919067,64.44999980926514,58.95999994277954,80.24999976158142,87.10999999046325,72.35000014305115,48.49999984105428,54.199999968210854,76.28750002384186,79.0,73.40000009536743,67.2999997138977,80.53333330154419,67.91428579602923,75.04444445504083,82.09999990463257,110.74999976158142,136.00000023841858,78.96666653951009,82.70000012715657,71.33333333333333,71.54999995231628,93.2999997138977,73.80000019073486,48.733333110809326,127.19999980926514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Emilia_A,2,100.83529412395814,103.79999995231628,121.20000004768372,0.0,0.0,0.0,0.0,133.39999997615814,0.0,0.0,0.0,357.12500001490116,0.0,0.0,0.0,132.4500000178814,0.0,0.0,357.09999999403954,0.0,121.10000002384186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,635.8500000238419,0.0,0.0,0.0,0.0,110.59999996423721,0.0,0.0,114.23333332439263,123.05000001192093,78.69999998807907,113.58333333333333,109.68571428741727,0.0,108.47499999403954,0.0,108.88888888226614,109.85000002384186,117.56666668256123,126.46666665871938,101.14999997615814,93.93333333730698,109.9333333240615,77.59999996423721,0.0,109.0,103.72499999403954,108.16000000238418,120.70000004768372,0.0,116.5,0.0,113.2999999821186,113.16000000238418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.70000004768372,0.0,0.0
Emilia_A,3,99.00454545562917,105.0,113.34999999403954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.62222223149405,0.0,0.0,0.0,116.34375,0.0,0.0,500.5888888835907,0.0,0.0,0.0,0.0,0.0,0.0,125.5,0.0,0.0,121.39999997615814,456.55000001192093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.68181818181819,104.90000003576279,138.20000004768372,113.43333333730698,111.1555555595292,102.25000002980232,115.3500000089407,114.5,113.31428571258273,96.34999999403954,114.53333334128062,128.0333333015442,98.13333332538605,95.6000000089407,115.72499999403954,126.69999998807907,98.79999995231628,104.24999998509884,112.1000000089407,105.87777777512868,102.06666666269302,89.19999998807907,120.79999999205272,0.0,113.7333333492279,128.72499999403954,0.0,0.0,115.79999995231628,93.5,114.69999998807907,0.0,0.0,98.80000001192093,78.30000001192093,0.0
Emilia_A,4,98.6923076923077,109.30000001192093,138.39999997615814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,472.36666667461395,0.0,0.0,0.0,115.84999997913837,0.0,0.0,472.33333335320157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.5,485.60000002384186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.90000000170299,0.0,107.90000000596046,123.25,113.49000000953674,0.0,104.55000001192093,0.0,117.56363636255264,105.79999999205272,103.65000000596046,113.86666665474574,109.19999998807907,105.70000000132455,112.2666666706403,162.52500000596046,0.0,127.55000001192093,110.32500000298023,108.13999999761582,121.2666666507721,0.0,114.03333334128062,0.0,111.29999999701977,128.2166666587194,0.0,0.0,103.75,110.80000001192093,0.0,0.0,0.0,126.69999998807907,0.0,0.0
Emilia_A,5,107.46666666666667,120.09999996423721,114.30000001192093,0.0,0.0,0.0,0.0,0.0,222.89999997615814,0.0,0.0,341.45555555158194,0.0,0.0,0.0,118.0499999821186,0.0,0.0,341.3999999894036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395.2999999523163,0.0,0.0,111.69999998807907,0.0,0.0,0.0,0.0,117.37777778175142,94.20000004768372,114.07499998807907,114.90000000596046,112.85999999046325,0.0,116.0,118.2000000178814,113.8571428656578,107.0,124.875,156.90000001589456,131.80000001192093,97.8,123.11111110448837,230.60000002384186,0.0,112.92499999701977,0.0,101.5,121.0,0.0,122.57500000298023,0.0,124.4750000089407,131.99999998807908,0.0,0.0,0.0,103.80000001192093,115.79999995231628,0.0,0.0,104.30000001192093,0.0,121.69999998807907
Grzes,1,121.16111111111887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.74285714281723,0.0,119.05000000004657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,728.4000000000233,0.0,0.0,0.0,104.0,0.0,0.0,0.0,0.0,94.84999999997672,109.625,103.14999999996508,143.8181818181818,105.97500000000582,96.0,98.02499999996508,126.54999999998836,0.0,0.0,95.64999999996508,115.94999999995343,108.58000000000466,130.28749999999127,112.09999999997672,0.0,127.4714285714186,150.57500000001164,106.58000000000466,127.6333333333411,111.90000000002328,144.0,0.0,109.23333333335661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HETER,1,112.23999999997517,83.8999999994412,59.44999999925494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.88749999995343,0.0,0.0,0.0,78.57500000018626,0.0,0.0,204.58749999990687,0.0,0.0,0.0,0.0,0.0,0.0,87.39999999850988,0.0,0.0,0.0,286.80000000074506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.59999999962747,117.73333333308499,120.33333333333333,128.13333333283663,103.14999999990687,0.0,74.65000000037253,72.0,84.30999999996274,0.0,106.5749999997206,98.79999999888241,72.3999999994412,62.70000000111759,91.98333333339542,98.7000000004967,0.0,111.34999999900658,106.04999999981374,87.19999999962747,96.63333333407839,0.0,112.75555555543139,0.0,81.27999999970197,106.11428571439215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HETER,2,99.73124999995343,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.07272727262567,0.0,0.0,0.0,0.0,65.20000000111759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,279.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.40000000130385,85.60000000149012,82.95000000018626,118.94999999925494,107.01111111086276,90.2250000005588,90.0,91.79999999962747,92.36666666654249,0.0,0.0,88.79999999981374,106.3500000005588,85.99999999925494,75.65454545430839,82.09999999962747,0.0,95.52500000037253,106.125,77.19090909053656,92.10000000024836,118.90000000037253,134.09999999962747,0.0,81.86666666716337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HETER,3,93.81764705851674,80.20000000111759,87.79999999888241,0.0,24.5,0.0,0.0,0.0,0.0,0.0,0.0,225.26249999995343,0.0,0.0,0.0,81.78999999994411,0.0,0.0,224.93749999976717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.99999999906868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.5888888893856,78.0,90.8000000002794,97.21111111053162,76.36666666685294,0.0,65.0,75.10000000149012,98.36666666674945,75.9333333329608,91.0000000002661,74.23333333308499,127.70000000111759,95.54000000022351,78.74000000022352,70.05000000074506,0.0,78.24000000022352,0.0,88.69999999987583,64.19999999925494,0.0,125.47500000009313,0.0,75.67999999970198,88.4250000002794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HETER,4,104.90000000002328,0.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.68750000023283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.80000000074506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.20000000018626,105.40000000037253,77.54000000022351,102.95000000018626,109.14545454525135,88.69999999925494,80.03333333383004,77.75000000093132,99.02499999967404,92.95000000018626,55.200000000186265,85.75,113.96666666679084,86.2142857145518,73.0999999998603,72.40000000037253,106.15000000037253,115.54999999981374,96.33333333395422,79.05999999977648,92.69999999925494,123.1000000005588,88.29999999888241,94.30000000074506,85.06666666641831,118.29999999888241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HETER,5,109.57272727313367,0.0,55.19999999925494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.94285714280392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.51666666629414,108.95000000018626,84.43750000023283,95.5,123.95714285730251,133.25000000093132,64.69999999925494,83.03333333383004,99.94545454565774,0.0,103.5,82.3199999999255,144.19999999925494,100.78333333320916,94.2777777781917,96.79999999981374,0.0,91.35555555567973,96.72499999962747,100.01250000018626,79.39999999990687,91.34999999962747,113.20000000111759,0.0,93.40000000037253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kosak,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.300000041723251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.969811319180255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kosak,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.840000009536743,0.0,0.0,0.0,0.0,9.399999976158142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.93333333730698,0.0,6.1073170769505385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kosak,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.566666654745738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5257812505587935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kosak,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.461538461538462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.640650407570164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
